"jointType","x","y","z","time"
19,0.019233238,-1.09069979,1.91838384,711
20,-0.004046067,-0.0180246141,2.1607728,711
21,-0.192230523,-0.5644403,1.9505353,711
22,-0.216402367,-0.499350816,1.97616053,711
23,0.206081584,-0.0660142,1.83506548,711
24,0.161010459,-0.09766653,1.89869249,711
0,-0.0145770991,-0.4785229,2.06732917,712
1,-0.00310857827,-0.213691413,2.122006,712
2,0.00817586947,0.0440424867,2.16488433,712
3,0.02415559,0.179427177,2.17809129,712
4,-0.135925919,-0.06718549,2.17484951,712
5,-0.177137017,-0.306308985,2.145604,712
6,-0.204257414,-0.4882322,2.05573225,712
7,-0.193635151,-0.4975128,2.03135633,712
8,0.137136668,-0.07275739,2.11511612,712
9,0.210366115,-0.2723343,2.033884,712
10,0.108872473,-0.328703046,1.859501,712
11,0.07816699,-0.316751659,1.83602822,712
12,-0.0749970153,-0.47273922,2.04187369,712
13,-0.02553641,-0.7654294,1.980223,712
14,-0.03964579,-1.0544852,2.00405169,712
15,-0.00114434585,-1.11094475,1.94148219,712
16,0.04624115,-0.4696681,2.02982,712
17,0.0467207469,-0.767711759,1.9672693,712
18,0.07964089,-1.0459255,1.96002746,712
19,0.01361534,-1.08982182,1.92594814,712
20,0.005249137,-0.0195111074,2.15642643,712
21,-0.198654577,-0.5695637,2.0006814,712
22,-0.212714985,-0.521039665,1.99460888,712
23,0.06057653,-0.319128215,1.79640508,712
24,0.0394717269,-0.3246724,1.81422234,712
0,-0.0234679412,-0.477081418,2.06962466,713
1,-0.0161596742,-0.213619024,2.131326,713
2,-0.009845518,0.0431493074,2.18110561,713
3,0.009305657,0.176421374,2.19852614,713
4,-0.158551112,-0.07077872,2.17639041,713
5,-0.198249608,-0.305764616,2.13957548,713
6,-0.225694239,-0.481984138,2.03789043,713
7,-0.217554972,-0.498458922,2.01946449,713
8,0.12837185,-0.07469485,2.12198114,713
9,0.186424091,-0.26615572,2.04737139,713
10,0.058341004,-0.2795312,1.882221,713
11,0.0176794622,-0.285932541,1.89775014,713
12,-0.0836570561,-0.47127676,2.041146,713
13,-0.0349442549,-0.766567,1.98968518,713
14,-0.0424763821,-1.05460763,2.00935459,713
15,-0.00646147132,-1.11978281,1.97290933,713
16,0.0373664722,-0.468552619,2.03477383,713
17,0.0400351956,-0.770379364,1.96918225,713
18,0.07879036,-1.04779017,1.96391439,713
19,0.0152897537,-1.094644,1.93430459,713
20,-0.01135218,-0.0202448722,2.17081165,713
21,-0.218102321,-0.5673028,1.98224044,713
22,-0.234903976,-0.5202278,1.98848343,713
23,-0.0108190309,-0.2785699,1.845556,713
24,-0.003317583,-0.242776558,1.9483335,713
0,-0.04899919,-0.483982176,2.0845778,714
1,-0.0458735339,-0.2183854,2.142201,714
2,-0.04330998,0.04101442,2.187707,714
3,-0.03239729,0.175890982,2.20456171,714
4,-0.19015412,-0.0728414953,2.193797,714
5,-0.221593946,-0.313936651,2.16034,714
6,-0.245197922,-0.4936779,2.06474018,714
7,-0.236831143,-0.5124294,2.04132938,714
8,0.09457826,-0.07248843,2.128118,714
9,0.148969144,-0.260815769,2.06273365,714
10,0.0656318441,-0.373994142,1.90275311,714
11,0.0272339676,-0.395144373,1.86942053,714
12,-0.107264236,-0.480100751,2.05899882,714
13,-0.04245869,-0.7727338,1.99487185,714
14,-0.0471685678,-1.05943072,2.014489,714
15,-0.0140071288,-1.12272573,1.96273291,714
16,0.0107183307,-0.473229051,2.04722381,714
17,0.0144682,-0.779061139,1.976351,714
18,0.05385185,-1.05645931,1.96555984,714
19,-0.008924477,-1.10316265,1.93003881,714
20,-0.0439366326,-0.02305321,2.17847681,714
21,-0.236488745,-0.5841083,2.01361847,714
22,-0.261290848,-0.5129117,2.03514671,714
23,0.00795514,-0.412803829,1.81734586,714
24,0.06208971,-0.463436276,1.91811109,714
0,-0.054204423,-0.48153168,2.07376218,715
1,-0.06359242,-0.216603026,2.14095855,715
2,-0.0740704238,0.0423496142,2.19511771,715
3,-0.06361406,0.1737829,2.22551775,715
4,-0.208832785,-0.0784902,2.17332888,715
5,-0.243479788,-0.30918926,2.13098836,715
6,-0.261647969,-0.484012544,2.02446365,715
7,-0.254977971,-0.509328365,1.99621642,715
8,0.0763503,-0.07600145,2.141556,715
9,0.245622173,-0.169890016,2.06454635,715
10,0.403819323,-0.2018443,1.93509316,715
11,0.434831053,-0.195666432,1.89678931,715
12,-0.115262181,-0.477249354,2.042432,715
13,-0.05312699,-0.7587331,1.98794413,715
14,-0.04932481,-1.05227721,2.0078907,715
15,-0.0589072853,-1.09286392,1.89324474,715
16,0.00836481,-0.471152157,2.04152536,715
17,0.008649147,-0.772488,1.96382546,715
18,0.0597598068,-1.04792643,1.9588753,715
19,-0.00326937437,-1.094307,1.92175257,715
20,-0.07137505,-0.0215730537,2.18366647,715
21,-0.248290628,-0.5789369,1.96351624,715
22,-0.276552439,-0.5137848,1.99406242,715
23,0.480457842,-0.203679428,1.83570051,715
24,0.418418646,-0.202958658,1.85390925,715
0,-0.03327537,-0.453130752,2.079257,716
1,-0.046643652,-0.19726555,2.14310551,716
2,-0.0587521531,0.0520828776,2.19511986,716
3,-0.0495190881,0.17697008,2.22197175,716
4,-0.187812626,-0.0737122,2.1594708,716
5,-0.227235585,-0.293665648,2.10837984,716
6,-0.23645404,-0.467018068,1.99777448,716
7,-0.221311823,-0.516782463,1.96224713,716
8,0.097406,0.004825816,2.150692,716
9,0.234192356,0.2108269,2.11319518,716
10,0.306582958,0.393577367,2.06304765,716
11,0.320061356,0.429821044,2.054766,716
12,-0.09307689,-0.454851866,2.05329967,716
13,-0.0445292443,-0.7622421,1.991014,716
14,-0.04560985,-1.054117,2.00769973,716
15,-0.0576657876,-1.09292257,1.89228868,716
16,0.0277779214,-0.4375178,2.042117,716
17,0.0194391087,-0.7441273,1.97114253,716
18,0.0702015,-1.01991642,1.95682693,716
19,0.0237888023,-1.080188,1.92252719,716
20,-0.0557320341,-0.009309045,2.18437219,716
21,-0.2172999,-0.563797832,1.93486869,716
22,-0.2463182,-0.529948,1.96301937,716
23,0.3327694,0.476527,2.04011273,716
24,0.28014636,0.4273271,2.01559114,716
0,-0.0344751962,-0.468580753,2.07148361,717
1,-0.0437469073,-0.206652328,2.14980173,717
2,-0.0513248034,0.048072964,2.2170248,717
3,-0.0384678058,0.169063509,2.24731231,717
4,-0.180374742,-0.0736357644,2.17281938,717
5,-0.225428417,-0.313755751,2.13057446,717
6,-0.254490972,-0.49065724,2.03087521,717
7,-0.249575645,-0.5200066,2.02273846,717
8,0.0931753442,-0.04161972,2.141978,717
9,0.19989039,-0.0178827625,1.92977524,717
10,0.277422845,0.0468607023,1.74617231,717
11,0.292777568,0.06524694,1.7068615,717
12,-0.09514609,-0.467313081,2.04283237,717
13,-0.0411860868,-0.769551039,1.98607469,717
14,-0.0430242047,-1.05892217,2.00949383,717
15,-0.0585357957,-1.10362315,1.89863658,717
16,0.0271878187,-0.4559511,2.03655362,717
17,0.0279899538,-0.759462357,1.96462679,717
18,0.07480932,-1.03578913,1.9563098,717
19,0.02024481,-1.09027565,1.93511927,717
20,-0.0496511832,-0.0149201974,2.20236135,717
21,-0.247093692,-0.589353859,1.99394608,717
22,-0.273664325,-0.5010189,2.043,717
23,0.313676119,0.0942871645,1.65083039,717
24,0.252025962,0.0692350939,1.68404758,717
0,-0.0363912545,-0.471782833,2.074095,718
1,-0.0411540531,-0.208974063,2.15442085,718
2,-0.0452906378,0.04703858,2.22333384,718
3,-0.03261753,0.167240351,2.25742435,718
4,-0.172012985,-0.07637027,2.18488765,718
5,-0.2251732,-0.318151325,2.14787483,718
6,-0.24975957,-0.4962831,2.04928851,718
7,-0.240361869,-0.5180298,2.03260183,718
8,0.09527197,-0.0448788479,2.14166212,718
9,0.217019975,-0.005802365,1.93913889,718
10,0.289210916,0.08469105,1.764849,718
11,0.305031866,0.103491858,1.73243487,718
12,-0.09658986,-0.471097082,2.04863048,718
13,-0.0443239063,-0.7716447,1.98827183,718
14,-0.0441895574,-1.05428648,2.01189566,718
15,-0.06367299,-1.09976435,1.90242159,718
16,0.0249199383,-0.458202064,2.03679,718
17,0.0251455,-0.759844065,1.96655428,718
18,0.0692837,-1.036604,1.95843923,718
19,0.0130951069,-1.08995628,1.92680883,718
20,-0.0443939045,-0.0162081532,2.20822024,718
21,-0.236531049,-0.5862781,2.00039959,718
22,-0.263974339,-0.497829944,2.05412483,718
23,0.323702753,0.135753408,1.67714608,718
24,0.263010859,0.1069269,1.70888,718
0,-0.04844058,-0.4709678,2.077801,719
1,-0.0521075241,-0.210039109,2.15845323,719
2,-0.0562771261,0.0439987779,2.22545075,719
3,-0.0434665,0.165506229,2.26117134,719
4,-0.188392445,-0.0792872161,2.2028985,719
5,-0.23170279,-0.320648462,2.15272832,719
6,-0.255423278,-0.4958232,2.04821849,719
7,-0.250933051,-0.5154335,2.02757835,719
8,0.08485433,-0.0481611937,2.143,719
9,0.205697611,0.0243759248,1.931267,719
10,0.267476648,0.117911361,1.75448942,719
11,0.277874231,0.131071791,1.73360932,719
12,-0.108010255,-0.470721364,2.05396056,719
13,-0.04810076,-0.772803843,1.99060941,719
14,-0.0457960442,-1.05916131,2.01017213,719
15,-0.06958073,-1.101951,1.90003836,719
16,0.0124939727,-0.456821084,2.038428,719
17,0.0147505384,-0.7641284,1.97034752,719
18,0.0679130256,-1.03935039,1.95599413,719
19,0.0116236508,-1.092453,1.92298055,719
20,-0.0552143529,-0.0187131278,2.2109077,719
21,-0.246441767,-0.58417666,1.99279428,719
22,-0.2652322,-0.536224246,1.998,719
23,0.311808378,0.156441271,1.66059887,719
24,0.242698535,0.143715739,1.70498383,719
0,-0.0542749,-0.476124734,2.08287764,720
1,-0.0554343574,-0.212794691,2.15413356,720
2,-0.05571171,0.04186382,2.21227479,720
3,-0.03777416,0.168589771,2.23615527,720
4,-0.197048455,-0.07507813,2.20428729,720
5,-0.243708953,-0.3146898,2.164645,720
6,-0.273544341,-0.492729455,2.06756163,720
7,-0.266745716,-0.5204735,2.0460093,720
8,0.07381951,-0.05752283,2.13531232,720
9,0.151776582,-0.191022858,1.97619236,720
10,0.207036167,-0.3036906,1.80945385,720
11,0.220442683,-0.346908778,1.73028934,720
12,-0.113363296,-0.471048355,2.054093,720
13,-0.06252354,-0.7640032,1.998348,720
14,-0.05070571,-1.04967213,2.01359725,720
15,-0.0141462013,-1.11405432,1.97235322,720
16,0.006456384,-0.466960669,2.04875541,720
17,0.005222563,-0.7761894,1.97265744,720
18,0.0534407757,-1.052245,1.96035314,720
19,-0.009528294,-1.09889472,1.9265337,720
20,-0.0558809526,-0.0210544467,2.20033216,720
21,-0.2670732,-0.5809104,2.02330136,720
22,-0.2882385,-0.5273217,2.03823328,720
23,0.238547072,-0.367112249,1.69149458,720
24,0.183245108,-0.365509838,1.732,720
0,-0.0261264853,-0.493960232,2.10672426,721
1,-0.0487968437,-0.22750324,2.163911,721
2,-0.0470992029,0.03263359,2.20702314,721
3,-0.0263669156,0.16633895,2.2149148,721
4,-0.197229251,-0.07650005,2.23024273,721
5,-0.233637348,-0.3215233,2.19407988,721
6,-0.2582384,-0.504140437,2.1052804,721
7,-0.248718709,-0.5103827,2.08376169,721
8,0.06697259,-0.07922351,2.13112521,721
9,0.0673534647,-0.272459477,1.98060179,721
10,0.0244443472,-0.405489177,1.82637918,721
11,0.008890878,-0.442363918,1.77961612,721
12,-0.08265576,-0.4912144,2.08810925,721
13,-0.0514677055,-0.759868264,2.00756335,721
14,-0.04729824,-1.06416869,2.01797557,721
15,0.0352172852,-1.08398438,1.93457031,721
16,0.030699119,-0.482351184,2.06224442,721
17,0.005477565,-0.7936906,1.97320175,721
18,0.07366175,-1.06545734,1.95745885,721
19,-0.008947127,-1.0805968,1.94120681,721
20,-0.0514342263,-0.0311521739,2.197975,721
21,-0.245339051,-0.58430326,2.056794,721
22,-0.268222183,-0.511119246,2.08790183,721
23,-0.007928169,-0.4764785,1.74858129,721
24,-0.0378534272,-0.4518826,1.78867817,721
0,-0.0582657233,-0.480697244,2.09978652,722
1,-0.06252731,-0.220363215,2.160964,722
2,-0.0673346147,0.03436135,2.208341,722
3,-0.05572713,0.165630132,2.22266555,722
4,-0.212846264,-0.0813873559,2.225949,722
5,-0.24028863,-0.328191638,2.19063759,722
6,-0.2679175,-0.509300947,2.09950376,722
7,-0.2601722,-0.5282053,2.08154154,722
8,0.0676733553,-0.06283439,2.144222,722
9,0.207448035,-0.205446616,2.02292,722
10,0.315638185,-0.312021166,1.88167775,722
11,0.33121413,-0.3366185,1.84328687,722
12,-0.116808631,-0.4789304,2.07605219,722
13,-0.0749463,-0.7674892,2.01772451,722
14,-0.04872775,-1.05228019,2.017866,722
15,-0.07041968,-1.08586836,1.90134108,722
16,0.00200971146,-0.467875868,2.059503,722
17,0.00509477966,-0.775464356,1.97844017,722
18,0.0620995462,-1.04967475,1.95485055,722
19,-0.0142329447,-1.07494247,1.94676661,722
20,-0.06616942,-0.0285391677,2.1987133,722
21,-0.256261051,-0.600485265,2.05502915,722
22,-0.279941231,-0.5092649,2.089778,722
23,0.362553865,-0.3576846,1.79957891,722
24,0.2959353,-0.36227265,1.84270585,722
0,-0.0589343272,-0.482635647,2.09865022,723
1,-0.06406448,-0.221124783,2.15854931,723
2,-0.0692293644,0.0343269855,2.20569515,723
3,-0.0590300225,0.165796533,2.22188616,723
4,-0.215011984,-0.08177996,2.230019,723
5,-0.240507,-0.327911347,2.18934727,723
6,-0.265826017,-0.5095521,2.09862375,723
7,-0.257968128,-0.530129552,2.07593369,723
8,0.06858556,-0.0663417,2.14224982,723
9,0.1997355,-0.234384254,2.02787375,723
10,0.306853384,-0.345010221,1.88920915,723
11,0.320713341,-0.3628755,1.85474241,723
12,-0.1175127,-0.481065422,2.0748198,723
13,-0.0735277,-0.7791811,2.01403284,723
14,-0.0484186038,-1.06141782,2.01963425,723
15,-0.07155315,-1.09705007,1.90472937,723
16,0.00133917981,-0.46953994,2.059036,723
17,0.00573162362,-0.776284635,1.97584713,723
18,0.0594464876,-1.05127573,1.95674121,723
19,-0.006108921,-1.09492826,1.93774664,723
20,-0.06798942,-0.0287828278,2.196059,723
21,-0.251962066,-0.6018424,2.05036569,723
22,-0.278789282,-0.5231854,2.08202672,723
23,0.349892884,-0.387692362,1.81218266,723
24,0.2872786,-0.388338,1.848111,723
0,-0.07149502,-0.4795723,2.097887,724
1,-0.0733987,-0.222441077,2.16812849,724
2,-0.07478646,0.0277943891,2.2281065,724
3,-0.06580672,0.160882026,2.251022,724
4,-0.219983712,-0.091091074,2.25502825,724
5,-0.243100047,-0.3351059,2.19707775,724
6,-0.2664626,-0.516774833,2.10591125,724
7,-0.260484457,-0.533762,2.08746839,724
8,0.05879088,-0.07186638,2.14608383,724
9,0.135746136,-0.2567476,2.033822,724
10,0.18644245,-0.377072871,1.87148309,724
11,0.1885303,-0.41354838,1.82167542,724
12,-0.12966764,-0.480169356,2.07799053,724
13,-0.0883775353,-0.818418562,2.008351,724
14,-0.04339439,-1.0937537,2.02105021,724
15,0.0125017911,-1.04752648,1.89293242,724
16,-0.0114505515,-0.464410275,2.05457473,724
17,-0.0243138187,-0.778311,1.93546724,724
18,0.035536,-1.0521462,1.92686093,724
19,-0.03347122,-1.10594618,1.96732283,724
20,-0.07463635,-0.0339434631,2.2151494,724
21,-0.256092936,-0.6063026,2.06400681,724
22,-0.279637933,-0.5263888,2.09199858,724
23,0.20193249,-0.441089958,1.7773385,724
24,0.146782055,-0.428298384,1.82849944,724
0,0.0107009793,-0.488233417,2.10590529,725
1,0.00140156213,-0.220532909,2.17408776,725
2,-0.00714230072,0.04070931,2.22968125,725
3,0.0322604068,0.166599274,2.25706172,725
4,-0.136950657,-0.0772187859,2.192537,725
5,-0.188812822,-0.3111663,2.16261744,725
6,-0.198651448,-0.486610055,2.05593,725
7,-0.186374873,-0.5116285,2.03560066,725
8,0.13408637,-0.08571956,2.17984653,725
9,0.186520651,-0.288429439,2.07919168,725
10,0.235094711,-0.429321259,1.93500936,725
11,0.244238436,-0.457184255,1.89498985,725
12,-0.0519436561,-0.478316337,2.07087874,725
13,-0.0146392938,-0.7681158,2.00857949,725
14,-0.0361196,-1.06074107,2.01063919,725
15,0.0136447474,-1.112518,1.95354736,725
16,0.07340224,-0.483573824,2.07792425,725
17,0.04758098,-0.7841971,2.00265884,725
18,0.0745278746,-1.06288135,2.003246,725
19,0.0217663944,-1.11043048,1.94160986,725
20,-0.00508646574,-0.023814762,2.21797085,725
21,-0.175501958,-0.581817,2.006616,725
22,-0.21040462,-0.5264115,2.044923,725
23,0.258994043,-0.488020569,1.85298038,725
24,0.2033819,-0.4746135,1.89242768,725
0,0.0448809452,-0.485198945,2.089716,726
1,0.03653143,-0.217784166,2.15359926,726
2,0.0284061451,0.0430598632,2.20453429,726
3,0.07082568,0.1681116,2.228081,726
4,-0.102090381,-0.0672876239,2.1639502,726
5,-0.16317606,-0.299476564,2.13013482,726
6,-0.173479587,-0.47410953,2.0219028,726
7,-0.164602175,-0.5021957,2.005209,726
8,0.16817686,-0.08636759,2.17291474,726
9,0.2096905,-0.306212336,2.06629038,726
10,0.248663843,-0.4569087,1.92993367,726
11,0.246405661,-0.480800658,1.89984381,726
12,-0.0192099512,-0.4760761,2.05057025,726
13,-0.0131110568,-0.777047157,1.98944414,726
14,-0.03369573,-1.05555344,2.00116134,726
15,0.001997482,-1.11617982,1.945249,726
16,0.107617535,-0.47947073,2.065455,726
17,0.08748089,-0.7765537,2.00502014,726
18,0.09163627,-1.05681646,1.998198,726
19,0.0413468368,-1.11057949,1.94568145,726
20,0.03042873,-0.0213435385,2.19401169,726
21,-0.157948628,-0.5702989,1.98068988,726
22,-0.1831993,-0.5278729,1.98536706,726
23,0.262555659,-0.517110944,1.85974061,726
24,0.206749737,-0.49042958,1.89581752,726
0,0.04227265,-0.485561937,2.079051,727
1,0.03542439,-0.219918132,2.14878488,727
2,0.028789714,0.03788713,2.205421,727
3,0.06755095,0.1661014,2.22865248,727
4,-0.106509626,-0.07441979,2.17376733,727
5,-0.158127129,-0.308105469,2.13844347,727
6,-0.172924638,-0.482666939,2.03076124,727
7,-0.158731,-0.506393731,2.027063,727
8,0.16669333,-0.08860648,2.16386652,727
9,0.207450181,-0.311920524,2.058987,727
10,0.235906109,-0.465733767,1.92355919,727
11,0.233520538,-0.485574335,1.89225626,727
12,-0.0219175965,-0.4763663,2.042505,727
13,-0.022847943,-0.7597565,1.94330788,727
14,-0.0380158462,-1.0408144,1.9778645,727
15,0.0130045377,-1.09439921,1.9277494,727
16,0.104723789,-0.480045527,2.05247021,727
17,0.0816773,-0.7779844,1.99155545,727
18,0.07184686,-1.0577811,1.99355066,727
19,0.0196934789,-1.10932612,1.93946218,727
20,0.0303947739,-0.0256569,2.19337344,727
21,-0.159809113,-0.5768531,2.0015974,727
22,-0.192930833,-0.49788788,2.04123068,727
23,0.246369049,-0.5238238,1.84785283,727
24,0.193903953,-0.49003455,1.88966775,727
0,0.0369698554,-0.485369682,2.09144187,728
1,0.0272112247,-0.215347663,2.153782,728
2,0.01613813,0.0491106361,2.20291352,728
3,0.06357925,0.168917552,2.22652817,728
4,-0.118225843,-0.06497263,2.161198,728
5,-0.179032564,-0.293469846,2.11680937,728
6,-0.181550518,-0.469183654,2.00990343,728
7,-0.17032057,-0.496631771,1.99349022,728
8,0.15315403,-0.08553934,2.18178582,728
9,0.19551757,-0.3133167,2.08092141,728
10,0.239668041,-0.4705884,1.9547168,728
11,0.237100556,-0.4895503,1.93012881,728
12,-0.0259517543,-0.47578162,2.04720879,728
13,-0.0292646978,-0.7762671,1.99458611,728
14,-0.0461858846,-1.0548166,2.00849724,728
15,-0.011093311,-1.11951053,1.965822,728
16,0.09882356,-0.480766,2.07398725,728
17,0.07600111,-0.78234756,2.009914,728
18,0.08232548,-1.06257129,2.00119853,728
19,0.03163854,-1.11747515,1.95354033,728
20,0.01897976,-0.0162270255,2.19295859,728
21,-0.164485276,-0.560549557,1.96336019,728
22,-0.178352535,-0.513231039,1.94635713,728
23,0.2555325,-0.5296161,1.89018357,728
24,0.202010244,-0.498861253,1.91696548,728
0,0.02479899,-0.4852307,2.09506845,729
1,0.0231363159,-0.218942717,2.15365124,729
2,0.0229091775,0.0413592681,2.19958687,729
3,0.0578469075,0.171712041,2.21293831,729
4,-0.116846666,-0.0622932538,2.1662643,729
5,-0.177658319,-0.2984517,2.13483119,729
6,-0.192355528,-0.4745909,2.02993059,729
7,-0.178312987,-0.4978657,2.015417,729
8,0.156649441,-0.08626985,2.1681726,729
9,0.188927889,-0.3057945,2.07725883,729
10,0.197043955,-0.4657985,1.946518,729
11,0.189106345,-0.494786024,1.91237617,729
12,-0.0389302969,-0.4757552,2.05424857,729
13,-0.0386037678,-0.783515632,1.99867272,729
14,-0.04484041,-1.06264293,2.01068687,729
15,-0.008846216,-1.11947727,1.94632542,729
16,0.0881438851,-0.480425954,2.07270956,729
17,0.0880685449,-0.786236644,2.009866,729
18,0.09966602,-1.0662905,1.99755,729
19,0.0616847351,-1.109606,1.91510618,729
20,0.02292153,-0.0229417551,2.1902976,729
21,-0.1738006,-0.5629662,1.99613655,729
22,-0.202982366,-0.504979,2.01978946,729
23,0.193964943,-0.5357134,1.866619,729
24,0.147361323,-0.505226254,1.91609812,729
0,0.0403256267,-0.4804706,2.08732939,730
1,0.05116345,-0.213842943,2.14209914,730
2,0.0600346848,0.0462543145,2.184463,730
3,0.08633829,0.175582379,2.20119882,730
4,-0.0784961358,-0.06140076,2.16245556,730
5,-0.142475232,-0.297358662,2.14043236,730
6,-0.176193446,-0.473083824,2.03976917,730
7,-0.166000932,-0.484482825,2.020147,730
8,0.193910062,-0.08172175,2.14252782,730
9,0.271265328,-0.265767843,2.07203913,730
10,0.163763881,-0.296356618,1.87398243,730
11,0.122216783,-0.2920095,1.807497,730
12,-0.0233299,-0.470629483,2.05574775,730
13,-0.0446371,-0.7795093,1.9751935,730
14,-0.05805869,-1.05663311,2.00215244,730
15,-0.06647088,-1.09874392,1.88850117,730
16,0.102995627,-0.4753371,2.05522513,730
17,0.104317248,-0.7702492,2.00460386,730
18,0.0969206244,-1.05041063,2.00133872,730
19,0.09336498,-1.03193414,1.88571286,730
20,0.0579927862,-0.0179470126,2.17603135,730
21,-0.168323547,-0.558111,1.99068248,730
22,-0.192522869,-0.486300349,2.01566672,730
23,0.102520615,-0.295925468,1.7830137,730
24,0.08131781,-0.286317229,1.80390012,730
0,-0.0136131737,-0.482323647,2.08857846,731
1,-0.0152051076,-0.212715119,2.142595,731
2,-0.0182145,0.0503605567,2.1835053,731
3,0.00420891633,0.182113752,2.19786787,731
4,-0.15510048,-0.06241646,2.162782,731
